0,1
别忘了 如今 即使 是 2 % - 4 % 的 债券 收益率 也 并 不 像 看起来 那么 微不足道 ， 因为 通货膨胀 依然 接 近于零 。,"don &apos;t forget that even today &apos;s 2 % to 4 % bond yields aren &apos;t as paltry as they look , because inflation remains close to zero ."
别缠 我 了 ， 要 不 我 就 把 你 关进 橱柜 里 去 了 ！,do not tease me ; else I shall shut thee into the dark closet !
表演 算得 上 是 一门 残忍 的 职业 ， 你 偏离 正统 美越 远 ， 就 越 艰难 。,"acting can be a brutal occupation , and it gets harder the further away you veer from the standard ideal of beauty ."
别看 他 这么 高 ， 我 任何 一个 女儿 都 能 像 打翻 一根 烂 树枝 似的 把 他 揍 倒 在 地 。,"never mind how tall he is , any one of my girls could snap him like a rotten twig ."
别 鼓动 他 。 他 父母亲 不准 他 参加 探险队 。,don &apos;t goad him on . his parents don &apos;t allow him to join the exploring party
别 说大话 ， 我 保证 你 迟早 要 收回 前言 ， 承认错误 。,don &apos;t brag so much . I guarantee you will eat your words sooner or later .
别人 不 应当 看见 象 您 这样 一个 体面 的 年轻人 跟着 我 这样 一个 女人 。,a nice young man like you must not be seen with a woman like me .
别像 那 只 可怜 的 大象 ， 一辈子 受困 于 一种 多年 前 别人 给予 你 的 狭隘 观念 ， 又 或是 多年 前 养成 的 桎梏 信念 。,don &apos;t be like the poor elephant and go through your life stuck because of a limiting belief you were given or developed years ago .
别 再 问 我 想些 什么 ， 辽阔 天空 留下 脚印 代表 我 走过 。,"don &apos;t ask me what I think about again , my vast sky leaves behind the footprint to represent me to pass through ."
别 坐在 角落里 生闷气 ， 那会 让 你 陷入 到 一个 消极 的 情绪 里 ， 把 注意力 拉 回到 自己 身上 ， 但是 要 保持 自己 的 原则 ！,"do not sit in the corner and sulk . it draws attention in a negative way . draw attention to yourself , but on your own terms ."
别 担心 其它 小组 的 反对 意见 ， 你 正在 做 对 的 事 ， 逆境 出 人才 。,don &apos;t worry about opposition from those groups . you are doing the right thing . a kite rises against the wind .
“ 别哭 了 ， ” 她 说 ， “ 你 知道 水对 你 伤害 很大 。 ”,"&apos;don &apos;t cry , &apos; she said . &apos; you know water is bad for you . &apos;"
宾夕法尼亚 的 判决 条例 要求 对于 这 类 罪行 的 处罚 最低 为 两年 ， 24 个 月 。,"the Pennsylvania sentencing guidelines required a minimum sentence for a crime like this of two years , 24 months ."
别 再 用 急躁 的 见解 或 直接 反射 的 印象 来 吓唬 你 自己 ！,"stop scaring yourself with impetuous notions , with your reactive impressions of the way things are !"
别 被 秋分 日 昼夜 长短 相等 的 概念 愚弄 了 。,don &apos;t be fooled by the notion that on the autumnal equinox the length of day is exactly equal to the length of night .
别人 都 在 工作 和 努力 ， 你 怎么 能 满不在乎 ， 不怕 给 人 瞧不起 呢 ？,"how can you bear to be so contemptible , when others are working and striving ?"
槟榔 屿 港口 的 这家 类似 狄更斯 笔下 噪声 轰鸣 的 锻造 工厂 ， 其实 只是 亚洲 的 一个 缩影 。,the roar from this Dickensian forge in the port of Penang is part of a greater reverberation across Asia .
表演者 ， 指 演员 或者 其他 表演 文学 、 艺术作品 的 人 。,performer refers to persons who perform literary and artistic works professionally or not professionally .
宾 的 基本 计划 是 缩减 底特律 的 开支 以 对 其 实施 拯救 ： 将 被 废弃 的 小区 夷为平地 、 削减 公共服务 项目 、 缩小 破坏性 的 财政赤字 。,Bing &apos;s radical plan is to shrink Detroit in order to save it : raze decaying neighborhoods and cut public services and the crushing fiscal deficit .
“ 别 这样 ， ” 帕里 低声 说 ， “ 请别 这样 。 ” 他 的 下唇 在 颤抖 。,"&apos;don &apos;t , &apos; Parry said through a whisper . &apos; please don &apos;t . &apos; his lower lip was trembling ."
别说 别人 可怜 ， 自己 更 可怜 ， 自己 修行 又 如何 ？ 自己 又 懂得 人生 多少 ？ 。,"do not say poor people , she is more pathetic , and how their own practice ? own life and know how much ?"
别人 辛苦 修行 数十年 ， 居然 被 一个 小辈 在 刹那之间 追 了 上去 。,"the other folk hard veteran moral teachings for few decades , was incredibly made pathway for up between the in a flash at small generation ."
濒临灭绝 的 物种 ， 他们 最大 的 威胁 是 人类 ， 谁 无意 中 击中 他们 的 小船 在 浅海 水域 他们 。,"an endangered species , their biggest threat is humans , who unwittingly hit them with their boats in shallow waters ."
别 让 我 觉得 我 很 渺小 ， 这 只会令 我 更加 愚蠢地 去 逞强 。,don &apos;t make me feel smaller than I am . it only makes me behave stupidly &quot; big &quot; .
别 因为 悬崖 高高在上 而 让 你 的 爱情 坐在 悬崖 上 。,do not seat your love upon a precipice because it is high .
别跟我 吹 有 个 魅力十足 的 女人 在 Facebook 上加 你 好友 ， 想 徒劳 得 招 我 嫉恨 。,no telling me when an attractive woman friends you on Facebook in a lame attempt to get me jealous .
别 为难 了 ， 还是 打开 电视 或者 翻翻 杂志 来 找点 灵感 吧 ！,"let &apos;s face it , the shopper needs to only turn on a television or flip open a magazine for inspiration ."
别忘记 我 的 成长 会 很 迅速 。 跟上 我 的 成长 步子 也许 有些 困难 ， 但 请 你 努力 跟上 。,"don &apos;t forget how quickly I am growing up . it must be very difficult for you to keep pace with me , but please try ."
别名 是 一种 简单 的 机制 ， 允许 您 为 给定 的 序列 提供 展开 形式 。,aliases are a simple mechanism that enable you to provide an expansion for a given sequence .
别人 告诉 我 ， 我 的 腿 明显 有点 瘸 ， 有 几天 我 拒绝 承认 ， 但 现在 我 清楚 地 感觉 到 我 的 身体 往右边 晃动 更大 了 ， 而 当 我 向前 跨步 时 ， 右脚 也 弯曲 得 更 厉害 了 。,"I have been told that I have a significant limp , which I denied for a few days but now I can clearly feel my body rocking more to the right and my right foot curving in more as I stagger forward ."
别的 不说 ， 个性 外向 的 郎朗 似乎 还 没 被 自己 的 名声 冲昏 头 。,"if nothing else , the extroverted Lang Lang seems not to have been overtaken by glamour ."
表中 光照度 数据 为 上午 和 下午 两次 观测 值 的 平均值 。,the data of solar radiation in the table were the average of forenoon and afternoon .
别人 还 以为 我怕 了 他 ， 今后 怎么 掌管 锦衣卫 ？,"the additional people still muse that I panicked him , in the near future how take dictate of brocade wear Wei ?"
别 告诉 别人 ， 但 我 在 股票市场 赚 了 一大笔 。 我 现在 很 有钱 呀 ， 老弟 ！,"don &apos;t tell anybody , but I &apos;ve made a ton of money from the stock market . I &apos;m loaded , man !"
别的 许多 人 处在 他 的 境地 一定 会 成为 父母 的 累赘 。,many another fellow in his place would have been a constant drag on his parents .
别的 研究 人员 系统地 对 酵母菌 的 6 ， 600 种 基因 进行 了 诱变 ， 并 观察 这些 变异 酵母菌 在 不同 条件 下 的 进展 状况 。,"other researchers have systematically mutated each of the 6,600 genes in yeast and observed how the mutant yeast fare under different conditions ."
冰茶 、 矿泉水 和 果汁 也 都 一应俱全 ， 唯独 酒 是 严厉 禁止 的 。,"iced tea , mineral water and fruit juices will be available , but alcohol will be strictly prohibited ."
表征 影像学 表现 上皮 样 血管瘤 ， 我们 审查 了 现有 文献 关于 这一 主题 的 。,"to characterize the imaging appearances of epithelioid hemangioma , we reviewed the available literature on the subject ."
“ 别难过 ， ” Finklestein 弥留之际 说 ， “ 我 已经 过 了 八十年 好日子 。 ”,"&quot; don &apos;t be sad , &quot; says Finklestein on his deathbed . &quot; I &apos;ve had 80 good years . &quot;"
别 发火 ， 亲爱 的 。 我 去 检查 过 那车 了 ， 情况 并 不 像 你 想象 的 那么 严重 。 而且 ， 他们 的 保险公司 会 负担 修理费 的 。,"cool it , honey ! I &apos;ve checked the car -- it &apos;s not as serious as you thought . besides , their insurance company is going to pay for the repair ."
表演 开始 十五分钟 后 ， 一帮 足球 运动员 开始 集体 向着 舞台 上 的 女演员 发出 嘘声 。,"fifteen minutes into the show , a bunch of rowdy football players started catcalling several actresses on stage ."
“ 别 担心 ， 我会 帮助 你 的 ！ ” 小熊 说 。 他 把 小老鼠 放进 衣服 口袋 里 又 继续 往前 跑 去 。,"&quot; don &apos;t worry , I &apos;ll help you ! &quot; said the bear . he put the mouse into his pocket and continued to run ."
宾馆 拥有 88 件 豪华 套房 、 168 件 标准 客房 ， 以及 可 容纳 300 多人 的 会议厅 。,"the hotel has 88 deluxe suites , 168 standard rooms , and a convention hall with a seating capacity of over 300 people ."
别人 不敢 读 ， 但 我们 却 敢 读出来 ， 这是 我们 的 优势 ， 我们 要 大力 宣扬 出来 。,"others is not bold read , but we dare to read get out but , this is our advantage , we want to publicize out energetically ."
瘪 版 是 堵住 雕镂 或 蚀刻 制成 的 ， 制成 的 版 镀铬 后 会 补充 硬度 ， 以 提矮耐 印度 。,"gravure is done by engraving or etching , version made of chrome @-@ plated will increase the hardness to increase resistance to India ."
别跟我 回嘴 ， 食人妖 。 你 知道 现在 这里 谁 是 老大 ， 难道 你 不曾 想过 为何 索尔 会 选择 我 担任 大 酋长 ， 而 不是 你 呢 ？,"don &apos;t talk back to me , troll . you know who was left in charge here . haven &apos;t you stopped to ask yourself why Thrall chose me instead of you ?"
宾格 利 先生 是 去 带 十二个 女孩 和 七个 绅士 来 参加 聚会 。,and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly .
宾客 们 要 不 围坐在 有藤顶 遮盖 的 长 折叠 桌旁 ， 要 不 就 在 一块 土质 夯实 的 空地 上 跳舞 。,"the guests were sitting at long trestle tables under a ceiling of vines , or dancing in a clearing of beaten earth ."
别人 想 分享 他们 财富 的 要求 变得 非常 烦人 、 无休无止 ， 以致于 有钱人 常常 决定 必须 把 自己 隔离 起来 。,"the demands from others to share their wealth become so tiresome , so insistent , they often decide they must insulate themselves ."
别着急 ， 请留下 您 的 姓名 、 地址 、 电话号码 和 有关 您 手提包 的 详细情况 。,"well , don &apos;t worry . please leave your name , address , telephone number and everything you know about your handbag ."
别 敷衍 我 了 你 ， 是 ， 我 误解 了 你 对 爱 的 ， 理解 。,"should not be perfunctory my you , was I has misunderstood you to the understanding which loved ."
宾 特利 汽车 有限公司 成立 于 1919 年 ， 当时 资本 很少 ， 公司 在 接下来 的 10 年 都 将 处于 一个 困境 。,"Bentley Motors , Ltd. was formed in 1919 with very little capital on hand , a plight that was to plague the company for the next decade ."
宾大 作为 8 个 享有 威名 的 常春藤 学院 之一 ， 成立 于 1740 年 ， 他 的 创始人 是 本杰明 。 弗兰克 林 和 费城 的 贵 。,"Penn as the Ivy League University to enjoy one of Wal @-@ Mart , founded in 1740 , he was the founder of ."
别提 了 。 我 表弟 今天 结婚 ， 以为 老板 能 准假 ， 没想到 却 碰 了 一鼻子灰 。,"don &apos;t mention it . you know I thought the boss would grant my leave because my cousin is getting married today , but I got shot down ."
别搞 得 像 你 事先 知道 这事会 发生 一样 。 你 这 完全 是 事后诸葛亮 。,stop acting like you knew it was going to happen . you are such a Monday morning quarterback .
别 这么 贪吃 - - 留些 食品 给 我们 其余 的 人 吃 。,don &apos;t be so greedy -- leave some of the food for the rest of us .
表演 “ 猫 女 ” — — 在 一个 笼子 里 穿着 带有 一根 长尾巴 和 猫 耳 的 豹纹 女内衣 。,playing &quot; catwoman &quot; -- in leopard print lingerie with a long tail and cat ears while sitting in a cage .
别 灰心 ， 你 还有 很多 机会 改善 你 和 他们 的 关系 的 。,keep your chin up and you still have a profusion of chances for you to improve your relationships with them .
别名 「 阳光 之州 」 （ SunshineState ） 的 佛罗里达 以 其 宜人 、 和煦 的 天气 及 美丽 的 海滩 闻名于世 。,"called the &quot; Sunshine State , &quot; Florida is known for its balmy , sunny weather and beautiful beaches ."
别 占 着 茅坑 不 拉屎 了 ， 这双鞋 对 你 来说 太小 了 ， 还是 给 你 妹妹 穿 吧 。,"don &apos;t be such a dog in the manger , the shoes are too small for you , just give them to your sister ."
兵役制度 ： 征兵 和 义务兵役制 ， 服役期 两年 。,"military Service : the Kuwaiti military uses both conscription and voluntary systems , with terms of service lasting two years ."
别 担心 ， 我 今天下午 就 去 找 人 来看 一下 ， 同时 ， 我 让 他们 把 您 要 的 文件 重新 发到 其他 传真机 上 。,"don &apos;t worry , I &apos;ll have someone look at it this afternoon , and in the meantime , I &apos;ll have your documents re @-@ faxed to other fax machine ."
别 觉得 牺牲 很 委屈 ， 应当 庆幸 你 还有 东西 可以 牺牲 ， 你 要 知道 ， 围城 外有 多少 人想 进来 。,"don &apos;t think sacrifice very grievance , shall be glad you have something to sacrifice , you know , and the many people want to come in ."
表演者 拿 一个 小 簸箕 在 上面 炒 ， 过 一会 ， 爆米花 就 出来 了 。,the performer put some rise on the cloth and stir @-@ fry it with a small dustpan .
宾馆 的 隔壁 是 个 带 着 有趣 花园 的 小 房子 。 这是 花园 旅行 的 开始 。,next to the hotel is a small house with an interesting garden. tis is the beginning of the garden tour .
别的 鸟儿 或 走兽 谁 都 没 吭声 儿 ， 不 过渡 渡鸟 还 等 着 提 问题 呢 ， 因此 爱丽丝 问 ： “ 什么 是 考克斯 赛跑 ？ ”,"none of the other birds or animals said anything , but the Dodo was waiting for a question , so Alice asked , &quot; What is a Caucus race ? &quot;"
别 担心 . 让 我们 先 用 灰色 眼影 笔在 你 的 眼睫毛 外侧 画上 眼线 . 然后 用 手指头 把 眼线 涂开 . 下 一步 . 刷 上 一层 淡蓝色 的 眼影 在 眉毛 下 . 来 增加 一点 立体感 .,let &apos;s apply gray eye pencil to the outside half of your upper eyelash line first . then use your finger to smudge the line .
表中 继续 述说 着 两个 甚至 更 多 世纪 的 全食 ， 然而 持续时间 逐渐 减少 。,the series continues to produce total eclipses for two more centuries as the duration of totality gradually dwindles .
“ 别 捣乱 ” 的 说法 对 孩子 们 并 不 适用 ， 因为 他们 时刻 准备 着 捣乱 ， 想方设法 达到 自己 的 目的 。,the &quot; Do Not Rock The Boat &quot; phrase doesn &apos;t apply to children as they are always ready to rock the boat and try to get things done .
别 再 想 什么 一个 有 责任 的 利益 相关者 这 一套 了 ； 中国 正在 成为 一股 掀起 革命 浪潮 的 力量 。,never mind notions of a responsible stakeholder ; China has become a revolutionary power .
别人 可能 会为 你 的 表现 感到 些许 不适 ， 因此 记得 要 和 往常 一样 关心 他人 ， 正常 社交 。,"others may become a bit intimidated by your confidence , so be sure to be diplomatic and caring as you go along ."
宾州 大道 是 美国 最 「 重要 的 街道 」 ， 也 是 联邦 最早 兴建 的 道路 之一 。,"Pennsylvania Avenue , America &apos;s &quot; Main Street , &quot; was one of the earliest streets constructed in the federal city ."
别格 咬紧牙关 ， 举起 铁锅 ； 但 他 不敢 扔出去 ， 怕 打 不 中 。,"with clenched teeth , Bigger held the skillet , but he was afraid to hurl it , fearing that he might miss ."
别 让 情绪 干扰 你 的 成功 EQ 差 的 人 ， 很 容易 被 情绪 打败 ， 只有 完全 与 情绪 分开 来 ， 这样 才 会 战胜 自己 ， 才 不会 踏上 失败 的 路程 。,"eq poor people , it is easy feeling defeated , only completely separate and emotional , as this will defeat themselves , the failure will not set foot distance ."
别 担心 。 这 是 对 人 的 耐力 和 智力 的 检验 ， 对 多数 人 而言 ， 尝试 一次 就 已经 够 勇敢 的 了 。,"don &apos;t worry . it is a test of physical endurance , intelligence . for most people , just giving it a try is considered brave enough ."
“ 别碰 我 ！ ” 嘉莉 说 着 挪开 身子 ， 但是 仍用 手帕 捂着 眼睛 。,"&quot; don &apos;t ! &quot; said Carrie , drawing away , but not removing her handkerchief from her eyes ."
别的 “ 登陆 者 ” 要不是 力不从心 就是 疲于 应付 。,other potential contenders have gone out of business or are struggling to stay afloat .
濒临 大西洋 的 布宜诺斯艾利斯 （ 阿根廷 首都 ， 坐落于 拉普拉塔河 岸边 ） 的 海岸线 ， 在 图像 左上角 隐约可见 。,"the Atlantic Ocean coastline , where Argentina &apos;s capital city of Buenos Aires sits along the Río de la Plata , is dimly visible at image top left ."
别 犹疑 了 - - - - 今天 就 开始 订阅 吧 ， 不要 错过 了 这么 多 美丽 的 花艺 盛宴 。,so don &apos;t delay -subscribe today to make sure you don &apos;t miss out on any of these treats .
别忘了 要 把 这些 拿 出来 分享 ， 因为 它们 也许 就 激发 了 学校 方面 的 足够 兴趣 ， 为 你 争取 到 位于 迪伦 楼 的 面试 机会 。,don &apos;t forget to share that as it just may pique enough interest to help you get the interview at Dillon House .
表 英尺 组表 页脚 始终 显示 在 其他 所有 行和行 组 ， 和 之前 的 底部 字幕 。,"table @-@ footer @-@ group Table footer is always displayed after all other rows and row groups , and before any bottom captions ."
“ 宾客 至上 ， 服务 第一 ” 是 我们 一贯 的 宗旨 ， 我们 热诚 欢迎您 的 光临 ！,"&quot; guests supremacy , service first &quot; is our principle , we sincerely welcome you for coming !"
宾利 先生 仪表堂堂 ， 大有 绅士风度 ， 而且 和颜悦色 ， 没有 拘泥 做作 的 气派 。,"Mr. Bingley was good @-@ looking and gentlemanlike , he had a pleasant countenance , and easy , unaffected manners ."
“ 别 再说 那个 名字 了 ！ ” 罗恩 惊慌 地 小声 说 ， 仿佛 担心 伏地 魔会 听见 似的 。,"&quot; stop saying the name ! &quot; said Ron in a terrified whisper , as if he thought Voldemort could hear them ."
摈弃 七十年代 的 痕迹 ， 这座 住宅楼 通过 良好 的 设计 ， 高品质 的 做工 和 材料 应用 ， 被 赋予 了 新 的 生命 。,"exorcised of the seventies , this townhouse was given new life through good design , quality workmanship and materials ."
别以为 我 可以 什么 都 不在乎 。 其实 ， 我 也 只是 个 女孩 ， 也 会 偷偷 掉 眼泪 的 。,"think I can do not care about anything . in fact , I &apos;m also just a girl , would secretly tears ."
滨江 岸线 蜿蜒 有 致 ， 两 江滨 水 景观 极具 改造 潜力 。,the winding coastlines of the Yangtze and Jialing rivers enjoy great potential for riverside sight development .
表演 结束 后 用 宣纸 轻铺 水面 ， 可 将 水面 上 的 画 进行 拓印 保存 。,"after the end of each performance with paper can be spread the water , light on the surface were saved . kids draw ."
别以为 你 可以 指引 爱 的 方向 ， 因为 爱 ， 如果 他 认为 你配 ， 将 指引 你 的 方向 。,"and think not you can direct the course of love , for love , if it finds you worthy , directs your course ."
“ 别 盯 着 我 看 ， ” 黛西 回嘴 说 ， “ 我 整个 下午 都 在 动员 你 上 纽约 去 。 ”,"&quot; don &apos;t look at me , &quot; Daisy retorted , &quot; I &apos;ve been trying to get you to New York all afternoon . &quot;"
彬格莱 小姐 立刻 把 眼睛 盯 在 他 的 脸上 ， 要 他 告诉 她 ， 究竟 是 哪位 小姐 有 这种 妙处 使 他 这样 想入非非 。,"miss Bingley immediately fixed her eyes on his face , and desired he would tell her what lady had the credit of inspiring such reflections ."
别 把 我 弄 糊涂 了 ， 力量 举 需要 很多 的 技术 ， 我 刚才 说 的 意思 是 举重 是 更 热门 的 竞技 运动 。,"don &apos;t get me wrong , powerlifting takes allot of skill , I &apos;m just saying thatthereis more athleticism involved in weightlifting ."
别人 说话 时 ， 你 插入 某些 不必要 的 细节 。 “ 这种 反驳 别人 的 人 ， 经常 用 另 一种 方式 重述 同 一件 事 。 ”,"you are inserting unnecessary details into the person &apos;s story . &quot; the person who contradicts , frequently restates the matter in another way . &quot;"
表演艺术 来源于 生活 而 高于 生活 ， 生活 是 艺术创作 的 来源 ， 取之不尽 用之不竭 的 源泉 。,"performing arts from life than life , life is a source of artistic creation , the source of inexhaustible ."
表演 的 明星 是 X 女孩 团队 — — 由 一对 具有 天才 技艺 的 艳舞 女孩 们 组成 ， 其中 有些 人 受过 专业 的 训练 。,"the show stars the X Girls - a troupe of talented topless dancers , some of whom are classically trained ."
别 冒傻气 了 ， 你 爸爸 刚 14 岁 就 辍 了 学 ， 这使 他 后悔 了 一辈子 。,don &apos;t be a foolish boy . your father left school as soon as he was 14 and lived to rue the day .
别 这么 占 着 茅坑 不 拉屎 了 — — 我 向 你 借 这 本书 你 才 说 自己 要 看 。,don &apos;t be such a dog in the manger @-@ you didn &apos;t read the book until I asked to borrow it from you !
别介意 他 的 情妇 ： 他 和 他 的 妻子 甚至 去 哪里 度假 都 想不到 一块 去 。,never mind his mistress : he and his wife couldn &apos;t even agree on where to go for a holiday .
别看 她 是 个 杀人不眨眼 的 杀手 ， 但 在 感情 方面 ， 还是 0 呢 。,"don &apos;t see her is a cold blooded cutthroat , yet in feelings , be still 0 ."
“ 别 嚷嚷 ！ 嗓门儿 不用 这么 大 ， ” 马儿 回答 道 ， “ 我 原来 住 的 地方 ， 几乎 所有 的 动物 都 说话 。 ”,"hush ! not so loud , &quot; replied the Horse . &quot; where I come from , nearly all the animals talk ."
别的 男孩 都 叫 汤米 娘娘腔 的 男孩 因为 没有 母亲 在 旁 他 就 不肯 出来 玩 。,the other boys called Tommy a mama &apos;s boy because he wouldn &apos;t come out to play unless his mother stayed near him .
冰川 报告 中 存在 严重 的 错误 ， 这个 事实 已经 在 科学 圈 传播 数月 。,in scientific circles it had been known for months that something was badly wrong with the glacier claim .
宾尼 先生 说 ， 嘿 你们 这些 小孩 不 知道 在 那里 晃悠 很 危险 吗 ？,"Benny says , Hey ain &apos;t you kids know better than to be swinging up there ?"
宾客 同样 可尽享 自 在 的 生活空间 ， 舒适 的 座椅 、 墙 挂式 40 寸 液晶电视 及 DVD 播放器 配备 环绕 立体声 播放 系统 ；,"the living area has comfortable seating , a wall @-@ mounted 40 @-@ inch LCD television and a DVD player with a stereo sound system ."
冰川 的 融化 可能 在 未来 数十年 导致 部分 河流 夏季 流量 增加 ， 然后 随着 冰川 的 消失 而 减少 。,"glacial melt would lead to increased summer flows in some directions for a few decades , followed by a reduction as glaciers disappear ."
别 让 他 迷惑 你 ， 因为 他 是 个 有 魅力 的 人,"don &apos; t let him get into your head , &apos; cause he &apos; s a charmer"
宾州 大学 拥有 全世界 最负 盛名 的 商学院 、 良好 的 住宿 制度 ， 以及 多样化 的 学生 群 。,"it has the most prestigious business school in the world , a great housing system , and a diverse student body ."
别 不 承认 你 内心 最深处 的 事情 ， 爱 她 胜过 爱 你 自己 ， 没有 她 你 的 生活 毫无意义 。,do not take for granted the things closest to your heart . love her more than you love yourself . life is meaningless without her .
别忘了 给 Web 部件 “ 打扮 ” 一下 ， 因为 如果 不 这样的话 ， 你 的 Web 部件 看起来 会 很 乏味 的 。,keep in mind that your Web Parts are going to look pretty boring on a Web Part Page if you don &apos;t dress them up a bit .
别 让 那 声音 把 你 吓 着 了 ， 那 不过 是 风声 。 别 让 那 声音 把 你 吓 着 了 ， 那 不过 是 风声 。,"don &apos;t let the noise scare to you , its just wind . don &apos;t let the voice to frighten you , and it is the wind ."
别 在 这个 时候 捏 油酥 面团 ， 不然 它会 变得 像 混凝土 那样 硬 。,do not knead the pastry at this point or it will be like concrete .
别 渴着 如果 你 一天 没有 摄取 足够 的 水 ， 你 就 可能 感觉 头晕 ， 头痛 ， 还 可能 有些 迷糊 。,"don &apos;t go thirsty . if you don &apos;t have enough to drink you can get light @-@ headed , dizzy , headachy and a little confused ."
兵马俑 现在 仍然 为 大多数 中国 人以 “ 武士 俑 和 战马 俑 ” 而 了解 。,the army is still known to most Chinese people as the &quot; terracotta warriors and horses . &quot;
别名 往往 是 一个 缩短 了 的 表名 ， 用于 在 联接 中 引用 表 的 特定 列 。,an alias is frequently a shortened table name used to refer to specific columns of the tables in a join .
别以为 我 是 在 说胡话 但是 ， 她 有 最 美妙 的 咪咪 。,"not bein &apos; unsound here , but she has got the most fantastic tits ."
别看 他 胖胖的 ， 说话 很 幽默 ， 教 我们 唱歌 的 方法 又 比较 容易 让 我们 接受 。,"do not look he fat , the speech is very humorous , teaches the method which we sing quite to be easy to let us accept ."
（ 表演 或 背诵 时 ） 通过 暗示 下面 忘记 或 记地 不准 的 东西 来 帮助 某人 。,assist ( somebody acting or reciting ) by suggesting the next words of something forgotten or imperfectly learned .
别 瞎说 了 ！ 他 是 最 不可 信赖 的 人 。,get out of it ! he is the last one you can rely on .
别 吓 我 ， 好不好 ？ 你别 吓 我 ， 好不好 ？ 你 在 的 ， 是 吗 ？ 你 告诉 过 我 你 会 在 的 ！ 会 在 的 ！,"do not frighten me , Okay ? you do not frighten me , Okay ? you at of , is ? you told me you would at of ! meeting at of !"
别 担心 。 你 只要 围 上 头巾 ， 穿 上 衣服 ， 你 就 看上去 很 有 女性 味 了 。,don &apos;t worry about it . with your kerchief and your clothes you look very feminine .
“ 别 再说 了 ， 否则 我会 把 你 的 脖子 拽 长 的 ， ” 简 开玩笑 说 ， “ 你 所说 的 解放 奴隶 在 当时 是 个 严肃 重要 的 问题 。,"&quot; I think you should stop talking before I elongate your neck , &quot; Jane joked . &quot; the emancipation you &apos;re referring to was a serious and significant issue back then ."
宾馆 服务 人员 训练有素 ， 为 每位 宾客 提供 一流 服务 ， 使 他们 在 宾馆 期间 愉快 舒适 。,the hotel &apos;s well @-@ trained staff provide all guests with its first @-@ class service they need for a pleasant and cozy stay at the hotel .
别 把 我 框死 在 一个 岗位 上 ！ 除了 接电话 ， 我 还 可以 做 许多 其他 事情 ！,don &apos;t pigeonhole me ! there are a lot of other things I can do besides just answer phones !
别的 网站 允许 用户 交换 货物 和 服务 ， 或者 是 物物 交换 。 在 这种 古老 的 交易 形式 过程 中 ， 没有 金钱 转手 。,"other Web sites let users exchange goods and services , or barter . in this ancient form of trade , no money changes hands ."
宾夕法尼亚州 一名 学校 枪击 事件 的 十几岁 的 嫌疑犯 的 母亲 正 面临 着 提供 武器 的 指控 。,the mother of a Pennsylvania teen suspected in a school shooting plot is facing weapons charges .
宾州 的 选民 知道 ， 他们 的 选择 最终 具有 历史 意义 ， 美国 主要 政党 将 第一次 提名 一位 妇女 或者 非洲 裔 美国 人 作为 总统 候选人 。,"voters in Pennsylvania know in the end their choice will be historic , and for the first time a major political party will nominate either a woman or an African @-@ American for the presidency ."
宾馆 内设 美容 、 美发 、 桑拿 、 沁彦 茶道 等 。 能 全新 地 为您服务 ， 让 您 服务 ， 让 您 感到 美的 享受 。,"there are beautifying , haircut &amp; amp ; hairdressing , sauna , tea and other services in the hotel , which provide you with an enjoyment of beauty ."
宾客 这么 少 ， 希望 小姐 们 见谅 ， 并且 向 她们 保证 ： 以后 决不会 再 发生 类似 情况 。,"he hoped they would all excuse the smallness of the party , and could assure them it should never happen so again ."
"宾夕法尼亚州 西南部 一 自治 村镇 ， 位于 莫农加 希拉 河 沿岸 ， 匹兹堡 的 近郊 。 人口 21 , 923 。","a borough of southwest Pennsylvania , a suburb of Pittsburgh on the Monongahela River . population , 21 , 923 ."
别人 会 将 它们 褶盖 在 椅子 上 或者 将 他们 扔 在 地板 上 ， 留着 之后 收拾 。 这 便 成 了 主要 的 家庭 杂务 。,"others drape them over chairs or throw them on the floor or bed , and sorting through them later becomes a major chore ."
别人 可能 会 理解 这个 错误 ， 所以 怎样 平息 自己 的 最 严厉 指责 呢 ？,"other people might say it &apos;s OK , but how do you appease your own toughest critic ?"
别忘记 ， 谦逊 是 盾牌 ， 抵御 肮脏 者 的 眼 。,forget not that modesty is for a shield against the eye of the unclean .
别 认为 因为 他们 是 年轻人 你 便 可以 瞒天过海 ， 骗骗 他们 。,don &apos;t think just because they are young and inexperience you can pull the wool over their eyes .
别 担心 了 。 今年 我 和 你 一起 去 ， 帮 你 挑些 清淡 的 。 我 一直 都 想 去 见识一下 年货 市场 。,don &apos;t worry . I &apos;ll go with you and help you pick something light this year . I &apos;ve always wanted to see the New Year Market .
别急 ， 你 到底 会想 起来 的 。 也许 我能 帮 你 跑 跑腿 什么 的 。,"well , it will come to you eventually . maybe I could run some errands for you or something ."
别 担心 ， 这 不会 是 世界末日 ， 至少 需要 相当 长 一段时间 ， 但 世界 却会 变得 不同 。,"it will not be the end of the world , at least not far quite a while yet , but the world will slowly become a different place ."
兵丁 们 把 一个 人 的 双手 钉 在 它 上面 。 第 三棵树 明 了 自己 被 用来 施行 一个 残酷,soldiers nailed a man &apos;s hands to her . the third tree realized it was being used for a cruel purpose .
